,disk_ID,vm_name,vm_cpu,vm_memory,vm_type,disk_if_VIP,ins_type,project_name,buss_name,disk_name,disk_capacity,disk_type,volume_type,avg_bandwidth,bandwidth_mul,bandwidth_zero_ratio,burst_label,peak_bandwidth,timestamp_num,cluster_index,business_type,description,recent_history_bandwidth_memory,recent_history_bandwidth_cpu,recent_history_bandwidth_app,recent_history_bandwidth_cpu_memory,cluster_label
20013,46219b0a-ddaa-4b25-8bb0-408ae54bbad7,tx-movie-aigc-gpu03,32.0,128.0,GN7,1,CVM,默认项目,tx-movie-aigc-gpu,tx-movie-aigc-gpu03_数据盘,2000,1,cbsPremium,7267.324404761905,208.8139892318069,0.0,1,1517519.0,2016.0,677,ai-machine-learning,tx-movie-aigc-gpu03_数据盘_默认项目,,,,,2
8026,0c66ba0a-22b4-4446-8ded-cac0ad32e276,test-nrofc-db,8.0,32.0,SA3,1,CVM,默认项目,test-nrofc-db,test-nrofc-db_系统盘,50,0,cbsPremium,2545.186011904762,100.35140803278831,0.0004960317460317,1,255413.0,2016.0,676,dev-test-env,test-nrofc-db_系统盘_默认项目,,,416.14186507936506,,0
21276,e2475be5-6674-4562-9502-c6bf127ebb3a,task_scheduler,2.0,4.0,SA2,1,CVM,默认项目,task_scheduler,task_scheduler_系统盘,400,0,cbsPremium,14751.697916666666,55.559299317945744,0.0,1,819594.0,2016.0,604,compute-simulation,task_scheduler_系统盘_默认项目,,,,,2
7283,b0ff558a-2caf-4cb1-a7b6-15b0c82dc89e,dzyz-game-21-2025,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-21-2025_系统盘,50,0,cbsPremium,6616.759424603175,72.25364703790362,0.0,1,478085.0,2016.0,605,game-service,dzyz-game-21-2025_系统盘_臧泽,6440.430059523809,6440.430059523809,6440.430059523809,6440.430059523809,0
15464,9740b2b7-81a4-452b-b39d-1c26962a1f51,TX-K3-S565,4.0,8.0,SA2,1,CVM,默认项目,TX-K3-S,TX-K3-S565_系统盘,100,0,cbsBSSD,4655.125,75.19067694207996,0.0004960317460317,1,350022.0,2016.0,650,generic-unknown,默认项目_TX-K3-S565_系统盘,,,,,0
19034,f5685c18-8063-4ce9-bd2b-ccf11e01c4ac,dzyz-game-21-2036,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-21-2036_系统盘,50,0,cbsPremium,5926.229166666667,79.58787733908929,0.0014880952380952,1,471656.0,2016.0,414,game-service,dzyz-game-21-2036_系统盘_臧泽,519.3174603174604,519.3174603174604,519.3174603174604,519.3174603174604,0
22745,daf9e4f6-4d58-4e9b-95a2-d7335f1c017b,vm-cdwch-ii4dvyho,8.0,32.0,SA2,0,CVM,cdwch,vm-cdwch-ii4dvyho,vm-cdwch-ii4dvyho_数据盘_6,80,1,cbsHSSD,2329.4449404761904,39.04749943624165,0.0019841269841269,1,90959.0,2016.0,674,infra-database,vm-cdwch-ii4dvyho_数据盘_6,2319.651785714286,2319.651785714286,2319.651785714286,2319.651785714286,0
22043,9fbbe4c1-3e03-499e-804b-02b0004c864e,emr-Core.6_emr-ow0dg6x1,16.0,64.0,SA3,1,CVM,data-emrsrd-prod,emr-Core-emr-ow0dg6x,emr-core3_系统盘,100,0,cbsPremium,9362.94494047619,42.20146572600736,0.0014880952380952,1,395130.0,2016.0,577,compute-simulation,data-emrsrd-prod_emr-Core-emr-ow0dg6x_emr-Core.6_emr-ow0dg6x1_emr-core3_系统盘,3193.2301587301586,8099.331845238095,8099.331845238095,,0
19997,b7e4054f-b0f6-4675-9071-2e8624b280c2,m-tc7-cvm-gz01-202203021717497431,4.0,8.0,SA3,1,CVM,g1_bj,m-tc7-cvm-gz,m-tc7-cvm-gz01-20220302171749743_数据盘_1,400,1,cbsHSSD,149875.45188492062,43.97678817382864,0.0004960317460317,1,6591041.0,2016.0,568,generic-unknown,m-tc7-cvm-gz01-202203021717497431_m-tc7-cvm-gz01-20220302171749743_数据盘_1_g1_bj,,,,,3
24171,f346c36a-f400-4c7a-8910-5ee3937357ef,vm-cdwch-r9534hvn,4.0,16.0,S5,0,CVM,cdwch,vm-cdwch-r9534hvn,vm-cdwch-r9534hvn_数据盘_6,130,1,cbsHSSD,12290.080853174602,76.46426506276859,0.0004960317460317,1,939752.0,2016.0,650,infra-database,vm-cdwch-r9534hvn_数据盘_6,12275.716765873016,12275.716765873016,12275.716765873016,12275.716765873016,2
863,b842eea2-f3a0-4e49-81a0-3d40e2068019,cfs-46ee33f1f-mgs1,4.0,8.0,S5,0,CVM,默认项目,cfs-46ee33f1f-mgs,cfs-46ee33f1f-mgs1_数据盘_1,100,1,cbsPremium,7.418154761904762,65.24533600802407,0.0004960317460317,1,484.0,2016.0,577,generic-unknown,cfs-46ee33f1f-mgs1_数据盘_1_默认项目,,,51143.79613095238,,0
20251,45544266-fb0b-4033-b34e-cf7ec2cda579,lh-1316145611-lhins-2cby6154,2.0,4.0,S5,0,CVM,默认项目,lh-cbs,lh-1316145611-20230205026026724066961,100,1,cbsssd,5046.131944444444,53.36126818809237,0.0942460317460317,1,269268.0,2016.0,742,generic-unknown,lh-1316145611-lhins-2cby6154_默认项目_lh-1316145611-20230205026026724066961_lh-cbs,,,6243.032242063492,,0
23004,bf169cc4-5f1b-4724-abf3-b1eee86682a2,未命名29,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名29_系统盘,100,0,cbsPremium,21935.271825396827,31.12170231734295,0.0004960317460317,1,682663.0,2016.0,560,generic-unknown,PWA_未命名29_系统盘_默认项目,21642.08878968254,21642.08878968254,21642.08878968254,21642.08878968254,2
8023,dcf842a5-9434-4302-a483-36be164fc253,dzyz-game-21-2073,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1108_系统盘,50,0,cbsPremium,5757.808531746032,72.29712445366205,0.0009920634920634,1,416273.0,2016.0,570,game-service,臧泽_dzyz-game-21-2073_dzyz-game-11-1108_系统盘,6100.956845238095,6100.956845238095,6100.956845238095,6100.956845238095,0
20305,c0d15da1-42fe-4402-878d-5f00ffbe8a47,cfs-40a35dc6b-oss18,32.0,64.0,S5,0,CVM,默认项目,cfs-40a35dc6b-oss,cfs-40a35dc6b-oss18_系统盘,100,0,cbsPremium,8441.895833333334,52.806384821734845,0.0014880952380952,1,445786.0,2016.0,407,infra-node,cfs-40a35dc6b-oss18_系统盘_默认项目,7031.361111111111,,7031.361111111111,,0
9967,7e1601cc-5051-48ac-98fa-30371fb8c274,as-tke-np-pwn95xbz2,16.0,32.0,S5,1,CVM,asg-i70jhesb,as-tke-np-pwn95xbz,as-tke-np-pwn95xbz_DATA_DISK_1,500,1,cbsBSSD,2651.464781746032,48.851110862088994,0.0004960317460317,1,129527.0,2016.0,400,infra-node,asg-i70jhesb_as-tke-np-pwn95xbz_DATA_DISK_1_as-tke-np-pwn95xbz2,,,,,0
22937,de5162b0-1647-47d0-84b3-97cc68e740be,herion3,32.0,64.0,SA2,1,CVM,默认项目,herion,herion3_系统盘,50,0,cbsPremium,18686.288194444445,29.56729524080993,0.0019841269841269,1,552503.0,2016.0,529,generic-unknown,默认项目_herion3_系统盘,,,9055.19890873016,,0
9343,35f443ae-4d38-42a0-93dd-1459dca40e28,AI-python-target-detection-2,16.0,32.0,SA2,1,CVM,bigdata,AI-python-target-detection,AI-python-target-detection-2_系统盘,200,0,cbsPremium,7926.606646825397,27.38536295186764,0.0,1,217073.0,2016.0,478,ai-machine-learning,bigdata_AI-python-target-detection-2_系统盘,,,753847.0034722222,,0
7076,47f19072-8ebc-46c5-add1-d0c4092e145b,yunqunastandalone,2.0,4.0,SA2,1,CVM,客户Windows跳板机,yunqunastandalone,yunqunastandalone_系统盘,60,0,cbsPremium,2356.0828373015875,46.59640920169697,0.0009920634920634,1,109785.0,2016.0,478,infra-jumpbox,客户Windows跳板机_yunqunastandalone_系统盘,,,141595.10813492062,,0
20217,f9bc2c89-0999-4b37-8774-ec11ab524f31,as-tke-np-l2r120j73,80.0,160.0,SA3,1,CVM,asg-5zpnja2l,as-tke-np-l2r120j,as-tke-np-l2r120j7_DATA_DISK_1,400,1,cbsBSSD,5413.455357142857,53.03507299107548,0.0004960317460317,1,287103.0,2016.0,704,infra-node,as-tke-np-l2r120j7_DATA_DISK_1_asg-5zpnja2l_as-tke-np-l2r120j73,7838.449900793651,,7838.449900793651,,0
23665,feff6a63-1100-41ca-8143-477feb20ae4f,bjtx-mongodb-suuserdata-04,8.0,32.0,S5,1,CVM,默认项目,bjtx-mongodb-suuserdata,bjtx-mongodb-suuserdata-04-coldback,400,1,cbsPremium,153976.55109126985,99.53112270267576,0.0014880952380952,1,15325459.0,2016.0,560,infra-database,bjtx-mongodb-suuserdata-04-coldback_默认项目,,807901.9459325396,807901.9459325396,,1
5141,c49de2bd-09d2-4282-9c71-c79d5c31a2ac,zhongjingshecluster,2.0,4.0,SA2,1,CVM,客户Windows跳板机,zhongjingshecluster,zhongjingshecluster_系统盘,60,0,cbsPremium,1890.085317460317,78.29011665930089,0.0,1,147975.0,2016.0,698,infra-jumpbox,zhongjingshecluster_系统盘_客户Windows跳板机,7680.669146825397,7680.669146825397,7680.669146825397,7680.669146825397,0
8908,1dac0d8e-6dbf-454f-81ef-c20ebb13840a,vm-cdwch-qdvzb82v,4.0,16.0,S5,0,CVM,cdwch,vm-cdwch-qdvzb82v,vm-cdwch-qdvzb82v_数据盘_2,50,1,cbsHSSD,2688.808531746032,30.851211241186,0.0009920634920634,1,82953.0,2016.0,565,infra-database,vm-cdwch-qdvzb82v_数据盘_2,3007.928075396825,3007.928075396825,3007.928075396825,3007.928075396825,0
9369,29600f8e-ef92-4f70-abea-7edd63b6e71a,p-qcbj7-pe-data-task-10,16.0,64.0,S6,1,CVM,默认项目,p-qcbj7-pe-data-task,p-qcbj7-pe-data-task-10_系统盘,50,0,cbsPremium,8688.224702380952,51.693299308536616,0.0009920634920634,1,449123.0,2016.0,414,compute-simulation,默认项目_p-qcbj7-pe-data-task-10_系统盘,1135.3511904761904,1135.3511904761904,1135.3511904761904,1135.3511904761904,0
6185,4ad864fc-5a21-4432-9365-5ab1261bbe6f,lh-1251159887-lhins-j0mxvka2,2.0,4.0,SA2,0,CVM,默认项目,lh-cbs,lh-1251159887-20220217631011850923531,1000,1,cbsPremium,786.969742063492,280.7287093665362,0.0,1,220925.0,2016.0,547,infra-node,lh-1251159887-20220217631011850923531_默认项目_lh-1251159887-lhins-j0mxvka2_lh-cbs,,,,,0
3253,e6d591e4-3177-4fb0-bb89-78efc8bf4a97,insurance-dubbo-v01.insurance.prod,4.0,16.0,SA2,1,CVM,vpc_prod,insurance-dubbo-v01.insurance.prod,insurance-dubbo-v01.insurance.prod_数据盘_1,50,1,cbsPremium,485.0595238095238,34.75655908700454,0.0009920634920634,1,16859.0,2016.0,562,finance-payment,vpc_prod_insurance-dubbo-v01.insurance.prod_数据盘_1,,1148.5590277777778,1148.5590277777778,,0
9090,c5fa7991-7407-4e8e-af8c-fca7f95b5ce8,TX-K3-S307,4.0,8.0,S5,1,CVM,默认项目,TX-K3-S,(FROM snap-pv788h98)_1,50,1,cbsPremium,612.734126984127,80.29583767785556,0.0014880952380952,1,49200.0,2016.0,547,generic-unknown,TX-K3-S307_默认项目_(FROM snap-pv788h98)_1,109.98065476190476,109.98065476190476,109.98065476190476,109.98065476190476,0
23884,d3995919-1916-4355-9813-33c208239435,activity-cvm-2022-08-04,8.0,16.0,SA2,0,CVM,默认项目,activity-cvm,未命名,100,1,cbsPremium,5946.1359126984125,257.9217869414661,0.0004960317460317,1,1533638.0,2016.0,602,generic-unknown,默认项目_activity-cvm-2022-08-04,,,,,2
15814,b3bddab8-25c4-468b-aaca-8bf1600e1448,ccsrv-crontab1,8.0,32.0,S5,1,CVM,cece,ccsrv-crontab,ccsrv-crontab1_系统盘,50,0,cbsPremium,7788.299107142857,60.87542266644274,0.0009920634920634,1,474116.0,2016.0,408,data-collection-delivery,cece_ccsrv-crontab1_系统盘,,,,,0
17618,866c1fc8-188d-47ae-b80e-57238cd4de6b,dzyz-game-21-2049,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-21-2049_系统盘,50,0,cbsPremium,6587.918154761905,139.40549630783806,0.0009920634920634,1,918392.0,2016.0,486,game-service,dzyz-game-21-2049_系统盘_臧泽,6625.293154761905,6625.293154761905,6625.293154761905,6625.293154761905,2
22322,f5797ad8-604f-4f1d-8ae4-92cc927ab276,vm-cdwch-ry7owmjw,4.0,16.0,S5,0,CVM,cdwch,vm-cdwch-ry7owmjw,vm-cdwch-ry7owmjw_数据盘_6,20,1,cbsHSSD,2002.280257936508,179.94034480033554,0.0019841269841269,1,360291.0,2016.0,458,infra-database,vm-cdwch-ry7owmjw_数据盘_6,24670.17063492064,24670.17063492064,2373.96875,24670.17063492064,0
13063,306337b0-4f2f-47e0-901b-5eecbe1be50a,dzyz-game-21-2005,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-21-2005_数据盘_1,100,1,cbsPremium,579.3343253968254,29.561514395455923,0.0004960317460317,1,17126.0,2016.0,609,game-service,臧泽_dzyz-game-21-2005_数据盘_1,6266.4161706349205,6266.4161706349205,6266.4161706349205,6266.4161706349205,0
13478,f0090b9e-574e-4188-b877-672fc2dec06d,node-17.k8s.node.prod-2,16.0,32.0,SA2,1,CVM,asg-q5dgid4t,nodek8s.node.prod,as-tke-np-imx2wjrx_数据盘_1,200,1,cbsPremium,1785.8229166666667,52.69111462386038,0.0009920634920634,1,94097.0,2016.0,532,infra-node,as-tke-np-imx2wjrx_数据盘_1_asg-q5dgid4t_node-17.k8s.node.prod-2_nodek8s.node.prod,18194.758928571428,18194.758928571428,18194.758928571428,18194.758928571428,0
1098,a506b0c6-5c1d-46ce-8a32-d6e6faa3d413,TX-K3-S421,4.0,8.0,SA2,1,CVM,默认项目,TX-K3-S,TX-K3-S421-xh_数据盘((FROM snap-ninu016k))_1,50,1,cbsPremium,63.26934523809524,112.97730319636852,0.0014880952380952,1,7148.0,2016.0,486,generic-unknown,默认项目_TX-K3-S421-xh_数据盘((FROM snap-ninu016k))_1,5107.191468253968,5107.191468253968,5107.191468253968,5107.191468253968,0
12107,230f7ae1-f533-4d7c-a30a-9f13f749f2f1,dzyz-game-21-2053,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-21-2053_数据盘_1,100,1,cbsPremium,443.45882936507934,37.15339262404462,0.0004960317460317,1,16476.0,2016.0,529,game-service,臧泽_dzyz-game-21-2053_数据盘_1,6461.220238095239,6461.220238095239,6461.220238095239,6461.220238095239,0
23857,83ccd64f-5450-46e6-8781-88dfc30fc135,txy-bigdata-hadoop-enabling-tservice-backend01,8.0,16.0,SA3,1,CVM,数聚云,txy-bigdata-hadoop-enabling-tservice-backend,未命名2_数据盘_1,200,1,cbsHSSD,5491.385416666667,46.852293269951225,0.0014880952380952,1,257284.0,2016.0,565,infra-node,txy-bigdata-hadoop-enabling-tservice-backend01_数聚云_未命名2_数据盘_1,7278.024801587301,,7278.024801587301,,0
19745,889c6797-5adc-4e96-9fb1-728d1658802f,OPPO-re-video139.bj.sm,16.0,32.0,SA3,1,CVM,视频,OPPO-re-video139.bj.sm,OPPO-re-video1312.bj.sm_系统盘,50,0,cbsPremium,9818.06498015873,157.65336684245247,0.3373015873015873,1,1547851.0,2016.0,662,media-video-streaming,视频_OPPO-re-video1312.bj.sm_系统盘_OPPO-re-video139.bj.sm,1245816.0203373015,1245816.0203373015,7327.097222222223,1245816.0203373015,2
23453,b535fd97-5e7e-4ba8-8601-2dabd1122b6d,IF-17108-Kuhn-1111-1-24,4.0,12.0,S5,0,CVM,数据库产品中心_云原生_1387,IFKuhn,IF-17108-Kuhn-1111-1-24_数据盘_1,20,1,cbsssd,2605.7951388888887,1185.2412931113745,0.0,1,3088496.0,2016.0,735,infra-database,IF-17108-Kuhn-1111-1-24_数据盘_1_数据库产品中心_云原生_1387_IFKuhn,1023.8883928571428,1023.8883928571428,1023.8883928571428,1023.8883928571428,4
7393,84f110a5-fba9-4819-abf6-211f6269c37f,测试-会员组-popvip-01,8.0,16.0,SA3,1,CVM,会员业务,测试-会员组-popvip,测试-会员组-popvip-01-docker_data,100,1,cbsPremium,404.8611111111111,72.29392795883362,0.0014880952380952,1,29269.0,2016.0,576,dev-test-env,会员业务_测试-会员组-popvip-01-docker_data,,,,,0
21233,0ecd7720-049f-4fa1-8766-7aad07e94966,as-tke-np-byf80o6x2,16.0,32.0,S5,1,CVM,ark-aries(白羊座),as-tke-np-byf80o6x,as-tke-np-byf80o6x_DATA_DISK_1,500,1,cbsPremium,62566.69791666666,79.81194735018613,0.0,1,4993570.0,2016.0,609,infra-node,ark-aries(白羊座)_as-tke-np-byf80o6x_DATA_DISK_1_as-tke-np-byf80o6x2,57090.71726190476,57090.71726190476,57090.71726190476,57090.71726190476,3
22277,c2a4ae93-753b-48b5-b3bb-e7a6e7dd6c87,pro-k8s-worker09,8.0,32.0,S6,1,CVM,默认项目,pro-k8s-worker,pro-k8s-worker09_系统盘,250,0,cbsssd,27026.49900793651,30.04854604962039,0.0004960317460317,1,812107.0,2016.0,736,infra-node,pro-k8s-worker09_系统盘_默认项目,,80058.14136904762,80058.14136904762,,2
6986,bd98e390-ee00-45f8-8a5d-2c1b52e65f77,cfs-4b79a186e-oss9,16.0,64.0,S6,0,CVM,默认项目,cfs-4b79a186e-oss,cfs-4b79a186e-oss9_系统盘,100,0,cbsPremium,7043.349702380952,65.95810511054944,0.0019841269841269,1,464566.0,2016.0,569,infra-node,cfs-4b79a186e-oss9_系统盘_默认项目,,,,,0
21042,98fe50d4-9f63-4510-af57-34eb6c69bab2,蛟马动力,4.0,16.0,SA2,0,CVM,默认项目,蛟马动力,未命名,100,1,cbsPremium,25739.26736111111,82.28109099949832,0.0,1,2117855.0,2016.0,605,generic-unknown,默认项目_蛟马动力,,,,,4
11166,a75b86bd-0be8-4b1b-b711-0531b7cbbc21,KISYUN-TXBJ-UE7.0-DB-NewHA-G04-Slave,16.0,32.0,S6,1,CVM,newHA,KISYUN-TXBJ-UE7DB-NewHA-G04-Slave,KISYUN-TXBJ-UE7.0-DB-NewHA-G04-Slave_系统盘,200,0,cbsPremium,11790.216765873016,29.163077051750893,0.0014880952380952,1,343839.0,2016.0,547,infra-database,newHA_KISYUN-TXBJ-UE7.0-DB-NewHA-G04-Slave_系统盘_KISYUN-TXBJ-UE7DB-NewHA-G04-Slave,9959.414682539682,9959.414682539682,9959.414682539682,9959.414682539682,0
22861,d99ea27a-36e0-4a55-9093-7f3ad08900eb,cfs-4b79a186e-oss13,16.0,64.0,S5,0,CVM,默认项目,cfs-4b79a186e-oss,cfs-4b79a186e-oss13_数据盘_5,1370,1,cbsHSSD,6455.351190476191,103.4927427318974,0.0009920634920634,1,668082.0,2016.0,458,infra-node,默认项目_cfs-4b79a186e-oss13_数据盘_5,11880.07242063492,11880.07242063492,11880.07242063492,11880.07242063492,2
7989,9fa9fa95-6c57-410f-b403-61bda93a986a,oa-k8s-product-master-node2,4.0,8.0,SA3,1,CVM,CVM,oa-k8s-product-master-node,信息化中心-k8s-product-master-etcd2_数据盘_1,200,1,cbsssd,822.907242063492,69.56920181726011,0.0004960317460317,1,57249.0,2016.0,400,infra-coordination,CVM_oa-k8s-product-master-node2_信息化中心-k8s-product-master-etcd2_数据盘_1,,,1428.4761904761904,,0
842,65352cc5-0859-4531-a092-0d47b956b5a2,CVM-BJ7-郑胜伟-嘉禾工业互联网大屏生产环境（202408）,2.0,4.0,S5,1,CVM,格致嘉禾县铸锻造工业互联网平台大屏采购项目,CVM-BJ7-郑胜伟-嘉禾工业互联网大屏生产环境（202408）,郑胜伟-嘉禾工业互联网大屏生产环境（202208）_数据盘_1,50,1,cbsPremium,6.686011904761905,52.34809703983975,0.0004960317460317,1,350.0,2016.0,407,iot-saas-platform,格致嘉禾县铸锻造工业互联网平台大屏采购项目_郑胜伟-嘉禾工业互联网大屏生产环境（202208）_数据盘_1_CVM-BJ7-郑胜伟-嘉禾工业互联网大屏生产环境（202408）,,,,,0
12979,786ed468-8e53-42c4-becd-ca8c24887498,未命名,8.0,16.0,S5,0,CVM,默认项目,product,未命名_数据盘_1(FROM snap-b4zb1dv6),20,1,cbsPremium,2391.8070436507937,36.58907194554492,0.0004960317460317,1,87514.0,2016.0,476,generic-unknown,默认项目_product_未命名_数据盘_1(FROM snap-b4zb1dv6),,,3131.876984126984,,0
24132,f08059a4-ef1e-4b5b-b166-233dee36dd5c,TX-K3-S300,4.0,8.0,SA2,1,CVM,默认项目,TX-K3-S,TX-K3-S300_系统盘,100,0,cbsssd,6804.815972222223,77.39033680701014,0.0,1,526627.0,2016.0,704,generic-unknown,TX-K3-S300_系统盘_默认项目,,,6804.668650793651,,0
23875,bcb956d1-fc31-41ed-aa00-c3683055029b,oa_hcm-1.pub.internal.moqi.ai,16.0,32.0,S6,1,CVM,默认项目,oa_hcmpub.internal.moqi.ai,hcm.internal.moqi.ai_系统盘,500,0,cbsPremium,5767.7504960317465,149.35562843654228,0.0009920634920634,1,861446.0,2016.0,563,office-system,oa_hcm-1.pub.internal.moqi.ai_默认项目_oa_hcmpub.internal.moqi.ai_hcm.internal.moqi.ai_系统盘,18852.76636904762,,18852.76636904762,,2
18610,72025579-18b1-4ab3-a906-d38b87ecc827,khand18,2.0,4.0,SA2,1,CVM,sa,khand,khand18_系统盘,50,0,cbsPremium,4868.239087301588,104.81428517571683,0.0014880952380952,1,510261.0,2016.0,478,generic-unknown,sa_khand18_系统盘,,,2960.031746031746,,0
20557,4aeb535d-3ddb-498f-91e2-5574e3447929,emr-Core.68_emr-gmz8tdmv,32.0,128.0,SA2,1,CVM,大数据,emr-Core-emr-gmz8tdmv,emr-core7_系统盘,50,0,cbsPremium,9663.941468253968,48.54334036904698,0.0009920634920634,1,469120.0,2016.0,401,compute-simulation,emr-Core.68_emr-gmz8tdmv_emr-core7_系统盘_大数据_emr-Core-emr-gmz8tdmv,9562.334325396823,9562.334325396823,9562.334325396823,9562.334325396823,0
13524,6c0d3a86-335e-403c-9929-a13b75d49d42,tke-node04-prod-ajnq-qq-bj,16.0,64.0,SA2,0,CVM,默认项目,tke-node04-prod-ajnq-qq-bj,tke-node04-prod-ajnq-qq-bj_数据盘_1,200,1,cbsBSSD,6832.6875,33.466480063664555,0.0,1,228666.0,2016.0,736,infra-node,默认项目_tke-node04-prod-ajnq-qq-bj_数据盘_1,25961.5560515873,25961.5560515873,25961.5560515873,25961.5560515873,0
10804,cae1f74b-57f6-4a02-b41c-eb0d4ec70c05,dzyz-game-21-2069,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-11-1104_系统盘,50,0,cbsPremium,6847.258928571428,125.67744391981672,0.0014880952380952,1,860546.0,2016.0,407,game-service,dzyz-game-21-2069_dzyz-game-11-1104_系统盘_臧泽,6510.866567460317,6510.866567460317,6510.866567460317,6510.866567460317,2
22458,30f5bfa9-3cf3-4950-af0d-785fb77df8e4,未命名17,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名17_系统盘,100,0,cbsPremium,23339.29513888889,29.2406431273438,0.0009920634920634,1,682456.0,2016.0,562,generic-unknown,默认项目_未命名17_系统盘_PWA,21454.73263888889,21454.73263888889,21454.73263888889,21454.73263888889,2
16743,4e4fa6c9-6031-40a8-98f6-3f353cceab53,prod_marketing_emr-Master.2_emr-0yqdky7a,8.0,32.0,S5,1,CVM,DM_PROD_EMR,prod_marketing_emr-Masteremr-0yqdky7a,emr-master-second_DATA_DISK_1,200,1,cbsPremium,644.0625,51.50276564774381,0.0019841269841269,1,33171.0,2016.0,609,ai-machine-learning,prod_marketing_emr-Masteremr-0yqdky7a_prod_marketing_emr-Master.2_emr-0yqdky7a_emr-master-second_DATA_DISK_1_DM_PROD_EMR,,,1289800.7251984128,,0
13277,0e895a52-b5ac-4b88-9b83-734b2e2e9221,khand42,2.0,4.0,SA2,1,CVM,sa,khand,khand42_系统盘,50,0,cbsPremium,4404.089781746032,123.45706535175133,0.0009920634920634,1,543716.0,2016.0,487,generic-unknown,sa_khand42_系统盘,4407.860615079365,4407.860615079365,4407.860615079365,4407.860615079365,0
21873,ccbd1c72-d713-472d-af7e-b9816eacf606,TX-K3-M014-002,8.0,32.0,SA2,1,CVM,默认项目,TX-K3-M,TX-K3-M014-xh3_系统盘,100,0,cbsPremium,22414.98263888889,410.2092849292426,0.0009920634920634,1,9194834.0,2016.0,546,generic-unknown,默认项目_TX-K3-M014-002_TX-K3-M014-xh3_系统盘,4054.3521825396815,4054.3521825396815,4054.3521825396815,4054.3521825396815,1
16803,4c4e6b63-05e8-43c1-85b0-b0ecf1dd09ac,cms管理后台+cms注册中心+cms撤稿服务-2,4.0,8.0,S5,0,CVM,默认项目,cms管理后台+cms注册中心+cms撤稿服务,cms管理后台+cms注册中心+cms撤稿服务-2_数据盘_1(FROM snap-3wz6lg6s),50,1,cbsHSSD,1082.7896825396826,185.16245881632904,0.0004960317460317,1,200492.0,2016.0,520,media-news-portal,默认项目_cms管理后台+cms注册中心+cms撤稿服务-2_数据盘_1(FROM snap-3wz6lg6s),340.81051587301585,340.81051587301585,340.81051587301585,340.81051587301585,0
5323,696a9a55-6f1b-4290-963c-3a5bf5c5e334,17173-大陆手游发行平台_微信接口管理-Wechat-share-helper,2.0,2.0,S5,1,CVM,默认项目,17173-大陆手游发行平台_微信接口管理-Wechat-share-helper,未命名_数据盘_1,100,1,cbsPremium,124.10664682539682,84.0406236635638,0.0004960317460317,1,10430.0,2016.0,698,game-service,未命名_数据盘_1_17173-大陆手游发行平台_微信接口管理-Wechat-share-helper_默认项目,,,,,0
9446,ee9b2ab2-35f3-4782-813e-e8f3e675e536,lh-1314924390-lhins-ma1eokvi,2.0,4.0,S5,0,CVM,默认项目,lh-cbs,lh-1314924390-20221126669023581693831,20,1,cbsPremium,4928.454861111111,185.29803472606287,0.0024801587301587,1,913233.0,2016.0,609,generic-unknown,lh-1314924390-20221126669023581693831_默认项目_lh-cbs_lh-1314924390-lhins-ma1eokvi,0.0059523809523809,0.0059523809523809,326.03521825396825,0.0059523809523809,2
20487,76b49bef-0736-4047-abdc-c88db76f94d7,as-tke-np-c7kuu4wh,96.0,768.0,VSBMMVROC_5,1,CVM,cls-5yozuivn,as-tke-np-c7kuu4wh,cls-5yozuivn/pvc-ef7a100f-24ce-426d-b6da-e5fb3778a76a,30,1,cbsPremium,633.7415674603175,89.4071067912835,0.0009920634920634,1,56661.0,2016.0,570,infra-node,as-tke-np-c7kuu4wh_cls-5yozuivn/pvc-ef7a100f-24ce-426d-b6da-e5fb3778a76a,,,,,0
10575,4259c3a5-f06f-4c6d-a2b1-e2c64e0970a4,p-qcbj7-pe-data-gw-1,4.0,16.0,S6,1,CVM,默认项目,p-qcbj7-pe-data-gw,p-qcbj7-pe-data-gw-1_数据盘_1,200,1,cbsPremium,2128.461805555556,27.15294202092343,0.0034722222222222,1,57794.0,2016.0,609,infra-node,p-qcbj7-pe-data-gw-1_数据盘_1_默认项目,25.22470238095238,25.22470238095238,25.22470238095238,25.22470238095238,0
