,disk_ID,vm_name,vm_cpu,vm_memory,vm_type,disk_if_VIP,ins_type,project_name,buss_name,disk_name,disk_capacity,disk_type,volume_type,avg_bandwidth,bandwidth_mul,bandwidth_zero_ratio,burst_label,peak_bandwidth,timestamp_num,cluster_index,business_type,description,recent_history_bandwidth_memory,recent_history_bandwidth_cpu,recent_history_bandwidth_app,recent_history_bandwidth_cpu_memory,pre_burst_label,belong_to_cluster,pre_bandwidth
17720,cd638621-0741-4230-a01d-6e248b979d2e,p-qcbj7-mysql-25ea409d-01,8.0,32.0,S6,1,CVM,默认项目,p-qcbj7-mysql-25ea409d,p-qcbj7-mysql-25ea409d-01_系统盘,50,0,cbsssd,6631.9047619047615,6.008982551877648,0.0024801587301587,0,39851.0,2016.0,566,infra-database,p-qcbj7-mysql-25ea409d-01_系统盘_默认项目,148295.14583333334,148295.14583333334,148295.14583333334,148295.14583333334,0,0.0,13503.298946270883
11079,4adca79f-1c7a-448f-9e44-b7d45465fca4,dzyz-game-21-2081,4.0,8.0,S6,1,CVM,臧泽,dzyz-game,dzyz-game-21-2081_数据盘_1,100,1,cbsPremium,429.4122023809524,23.387784381335223,0.0004960317460317,0,10043.0,2016.0,532,game-service,dzyz-game-21-2081_数据盘_1_臧泽,6477.794146825397,6477.794146825397,6477.794146825397,6477.794146825397,1,0.0,211056.5982142857
16429,d46103d4-8122-4c0c-945c-5c743c9b80bc,node-18.k8s.node.prod-2,32.0,64.0,SA3,1,CVM,asg-49lrzb8d,nodek8s.node.prod,as-tke-np-186xch3t_系统盘,50,0,cbsPremium,5402.769841269841,3.675892289228482,0.0019841269841269,0,19860.0,2016.0,532,infra-node,as-tke-np-186xch3t_系统盘_node-18.k8s.node.prod-2_nodek8s.node.prod_asg-49lrzb8d,,,1785.8229166666667,,0,0.0,13503.298946270883
3274,29619548-bc5b-4409-8094-3b99cb0a7fa0,gmcf-lts-t01.rongtong.prod,4.0,8.0,SA2,1,CVM,vpc_prod,gmcf-lts-t01.rongtong.prod,gmcf-lts-t01.rongtong.prod_系统盘,50,0,cbsPremium,6675.254464285715,4.108457609628311,0.0,0,27425.0,2016.0,604,logistics-mobility,vpc_prod_gmcf-lts-t01.rongtong.prod_系统盘,6800.136904761905,6800.136904761905,6653.000992063492,6800.136904761905,0,0.0,13503.298946270883
6424,6636e194-15fe-40de-a4bc-5b448cf1ccd5,22-集团-北京银行,4.0,8.0,SA2,1,CVM,银企直连,22-集团-北京银行,20-集团-北京银行_数据盘,200,1,cbsPremium,639.406746031746,2.480424252391695,0.0019841269841269,0,1586.0,2016.0,576,finance-payment,银企直连_22-集团-北京银行_20-集团-北京银行_数据盘,,,,,0,0.0,13503.298946270883
15544,9b0d4981-6640-4c55-a55b-1857ed467132,未命名14,8.0,16.0,SA2,1,CVM,默认项目,qwsc,未命名14_数据盘_1(FROM snap-5kyez4fs),100,1,cbsPremium,3082.7921626984125,10.15021394520821,0.0,0,31291.0,2016.0,698,generic-unknown,qwsc_默认项目_未命名14_数据盘_1(FROM snap-5kyez4fs),6874.554563492064,6874.554563492064,9568.002976190475,6874.554563492064,0,0.0,13503.298946270883
75,f27ae279-348a-4624-89b0-8dc8c6c958b4,dbzj-test,8.0,16.0,S6,1,CVM,默认项目,dbzj-test,dbzj-test_数据盘_1,100,1,cbsPremium,4.252480158730159,2.1164119911349584,0.0004960317460317,0,9.0,2016.0,602,dev-test-env,dbzj-test_数据盘_1_默认项目,6567.305555555556,6567.305555555556,572.6954365079365,6567.305555555556,0,0.0,13503.298946270883
20065,ed9c66c6-2d1a-40d4-a118-61ea94b9c5a6,ops-ceshi-test01,2.0,2.0,S6,1,CVM,默认项目,ops-ceshi-test,ops-ceshi-test01_系统盘,50,0,cbsBSSD,7272.3735119047615,36.65282037063373,0.0004960317460317,1,266553.0,2016.0,413,dev-test-env,默认项目_ops-ceshi-test01_系统盘,,,5838.107638888889,,0,0.0,13503.298946270883
1504,7b8b7c28-6de0-4d5e-8f4f-7e5cf613cba7,txy-bigdata-hadoop-canal02.tarbrain.100tal.com,32.0,64.0,S5,1,CVM,数聚云,txy-bigdata-hadoop-canal02.tarbrain.100tal.com,未命名10_数据盘_1,500,1,cbsPremium,329.359126984127,1.0383802116905727,0.0004960317460317,0,342.0,2016.0,602,data-collection-delivery,未命名10_数据盘_1_txy-bigdata-hadoop-canal02.tarbrain.100tal.com_数聚云,,,63764.3308531746,,0,0.0,13503.298946270883
20985,b9d81c82-49dd-4b77-ac63-02bf96040772,lh-1315087054-lhins-f1s127l6,2.0,8.0,S5,0,CVM,默认项目,lh-cbs,lh-1315087054-20221121804023358752661,100,1,cbsPremium,3686.943452380952,449.0755069570629,0.0019841269841269,1,1655716.0,2016.0,577,infra-node,lh-1315087054-20221121804023358752661_lh-1315087054-lhins-f1s127l6_lh-cbs_默认项目,2.732142857142857,2.732142857142857,2.732142857142857,2.732142857142857,0,0.0,13503.298946270883
3018,6fbbd428-ac1c-48d5-8a0d-acbfd6e705ab,emr-Core.5_emr-joa96hu7,4.0,8.0,SA2,0,CVM,EDR,emr-Core-emr-joa96hu,emr-core_数据盘_1,200,1,cbsssd,156.98958333333334,5.465330767699555,0.0,0,858.0,2016.0,704,compute-simulation,emr-core_数据盘_1_EDR_emr-Core-emr-joa96hu_emr-Core.5_emr-joa96hu7,12759.47867063492,26270.687996031746,26270.687996031746,12759.47867063492,0,0.0,13503.298946270883
19677,b0af40db-1136-48f9-ae36-f80523c472ef,node-bj-honorboard-az6-10.110.186.4,16.0,32.0,S5,1,CVM,默认项目,node-bj-honorboard-az,未命名_系统盘,50,0,cbsPremium,8000.552083333333,11.667319833396917,0.0019841269841269,0,93345.0,2016.0,486,infra-node,node-bj-honorboard-az6-10.110.186.4_默认项目_未命名_系统盘,71320.26140873016,71320.26140873016,71320.26140873016,71320.26140873016,0,0.0,13503.298946270883
8019,c36107fa-39d6-4580-b142-4a952bcef7a2,qcbjg-tutor-live-kafka2-vm,24.0,48.0,S5,1,CVM,live,qcbjg-tutor-live-kafka,qcbjg-tutor-live-kafka{R:1}-vm_数据盘_14,300,1,cbsPremium,2638.5734126984125,1.3116936536021977,0.0014880952380952,0,3461.0,2016.0,476,infra-message-queue,qcbjg-tutor-live-kafka2-vm_qcbjg-tutor-live-kafka{R:1}-vm_数据盘_14,2627.9816468253966,2627.9816468253966,2627.9816468253966,2627.9816468253966,0,0.0,13503.298946270883
13080,33a8b90a-8a2a-4953-b68c-a8b45a3dbc14,未命名93,8.0,16.0,S5,0,CVM,运营管理中心_1073,[外部云][北京图片云],未命名93_系统盘,50,0,cbsPremium,15635.864087301588,5.825005864176597,0.0009920634920634,0,91079.0,2016.0,487,office-system,运营管理中心_1073_未命名93_系统盘_[外部云][北京图片云],15800.219246031746,15800.219246031746,15800.219246031746,15800.219246031746,0,0.0,13503.298946270883
22128,7823aabe-e50e-4017-80ea-c48fe375d33f,CVM-BJ7-霍力强-三一新C开发环境i自建K8Smaster（202312）,16.0,64.0,S5,1,CVM,三一集团新C项目IoT平台与开放平台建设,CVM-BJ7-霍力强-三一新C开发环境i自建K8Smaster（202312）,黄官成-三一新C开发环境i自建K8Smaster_系统盘,50,0,cbsssd,78205.39484126984,2.785945911304631,0.0004960317460317,0,217876.0,2016.0,676,dev-test-env,三一集团新C项目IoT平台与开放平台建设_CVM-BJ7-霍力强-三一新C开发环境i自建K8Smaster（202312）_黄官成-三一新C开发环境i自建K8Smaster_系统盘,,,,,0,0.0,13503.298946270883
13002,92a759e9-93a2-4615-a752-ae25219a3d0b,ckafka-n5323nkv,4.0,8.0,S5,0,CVM,默认项目,ckafka-n5323nkv-cbs,Ckafka_ins-ft8sqk0f_565932951_0,90,1,cbsPremium,5697.125992063492,3.1249089496705644,0.0009920634920634,0,17803.0,2016.0,570,infra-message-queue,ckafka-n5323nkv-cbs_Ckafka_ins-ft8sqk0f_565932951_0_默认项目,5621.900793650793,5621.900793650793,5621.900793650793,5621.900793650793,0,0.0,13503.298946270883
12829,b295e117-4c40-4ecf-9907-8315eb1f5926,p-qcbj7-pow-oss-canal-server-2,4.0,8.0,S6,1,CVM,默认项目,p-qcbj7-pow-oss-canal-server,p-qcbj7-pow-oss-canal-server-2_系统盘,50,0,cbsssd,2839.495535714286,8.929050840582535,0.0009920634920634,0,25354.0,2016.0,519,data-collection-delivery,默认项目_p-qcbj7-pow-oss-canal-server-2_系统盘,3038.714285714286,3038.714285714286,3038.714285714286,3038.714285714286,0,0.0,13503.298946270883
3261,9c0cf602-99ea-4c42-a990-85405fa38d3c,ckafka-zapajovo,2.0,8.0,SA2,0,CVM,默认项目,ckafka-zapajovo-cbs,Ckafka_ins-okytsv0h_1739481238_1,90,1,cbsPremium,693.7951388888889,1.1242511748484834,0.0014880952380952,0,780.0,2016.0,486,infra-message-queue,ckafka-zapajovo-cbs_默认项目_Ckafka_ins-okytsv0h_1739481238_1,1357.469742063492,1357.469742063492,1357.469742063492,1357.469742063492,0,0.0,13503.298946270883
3799,02857772-a0e6-4304-8b45-59c34cd26a31,tke_cls-ni891orj_worker1,32.0,64.0,SA2,1,CVM,cls-ni891orj,tke_cls-ni891orj_worker,cls-ni891orj/pvc-44cae36d-1192-4896-a5c2-79bb3630bf2a,10,1,cbsPremium,410.37103174603175,1.1038790873531985,0.0019841269841269,0,453.0,2016.0,561,infra-node,tke_cls-ni891orj_worker1_cls-ni891orj/pvc-44cae36d-1192-4896-a5c2-79bb3630bf2a,,,,,0,0.0,13503.298946270883
14064,64c98719-2bd3-47a8-9c30-4abc14ff4380,as-tke-np-qbcovslz4,4.0,16.0,S5,0,CVM,asg-mn3ukmer,as-tke-np-qbcovslz,as-tke-np-qbcovslz_DATA_DISK_1,100,1,cbsPremium,5241.542658730159,39.68507241919381,0.0014880952380952,1,208011.0,2016.0,563,infra-node,as-tke-np-qbcovslz_DATA_DISK_1_asg-mn3ukmer_as-tke-np-qbcovslz4,,,,,0,0.0,13503.298946270883
2981,45fa3789-65b9-4bc9-8824-16a84df1af5e,emr-Common.3_emr-rd7hedd9,4.0,8.0,S6,1,CVM,SC305_tkcnbds_泰康在线大数据系统,emr-Common-emr-rd7hedd,emr-common3_系统盘,200,0,cbsPremium,11196.114583333334,2.564461071409631,0.0,0,28712.0,2016.0,677,ai-machine-learning,emr-common3_系统盘_emr-Common.3_emr-rd7hedd9_emr-Common-emr-rd7hedd_SC305_tkcnbds_泰康在线大数据系统,9073.603174603177,9073.603174603177,9073.603174603177,9073.603174603177,0,0.0,13503.298946270883
8280,8f86543c-fac3-485c-80bf-6cf71b0527fb,lh-1316556104-lhins-owrb07ii,4.0,8.0,S5,0,CVM,默认项目,lh-cbs,lh-1316556104-20230114991025823432161,100,1,cbsssd,1925.683531746032,103.37264494312213,0.0004960317460317,1,199063.0,2016.0,456,generic-unknown,默认项目_lh-1316556104-lhins-owrb07ii_lh-1316556104-20230114991025823432161_lh-cbs,,,3935.462797619048,,1,0.0,211056.5982142857
22351,eb25105e-ef1a-46ee-9ab2-8a573c65b6c0,未命名81,2.0,4.0,S6,1,CVM,默认项目,PWA,未命名81_系统盘,100,0,cbsPremium,22457.30208333333,30.641570276186155,0.0009920634920634,1,688127.0,2016.0,414,generic-unknown,未命名81_系统盘_默认项目_PWA,22948.381944444445,22948.381944444445,22948.381944444445,22948.381944444445,1,2.0,911783.4048096192
9683,3a0b07d8-dcdc-4656-882f-df428e4f88a9,未命名,8.0,16.0,S5,0,CVM,中间件产品中心_1133,[TSF][TSF集群_bj],未命名_数据盘_1,200,1,cbsPremium,13158.44742063492,5.694668801312453,0.0014880952380952,0,74933.0,2016.0,414,infra-coordination,未命名_数据盘_1_[TSF][TSF集群_bj]_中间件产品中心_1133,9514.448412698412,15429.43253968254,15429.43253968254,9514.448412698412,0,0.0,13503.298946270883
21075,df300491-a8e1-45f3-be88-a3ae20430399,ckafka-gnan4bzj,16.0,32.0,C6,0,CVM,默认项目,ckafka-gnan4bzj-cbs,Ckafka_ins-ij5myxgh_1394268025_4,840,1,cbsPremium,9857.295138888889,34.97957554701626,0.0004960317460317,1,344804.0,2016.0,700,infra-message-queue,ckafka-gnan4bzj-cbs_默认项目_Ckafka_ins-ij5myxgh_1394268025_4,1449927.5337301588,1449927.5337301588,1449927.5337301588,1449927.5337301588,0,0.0,13503.298946270883
7369,701bf37c-0393-489f-9ee4-7f9190cf3f1a,env-personal-tmp-4425-spec-36490,8.0,64.0,MA2,1,CVM,debugbox环境,env-personal-tmpspec,数据盘_ins-1weo8fnv_vdc_None,500,1,cbsPremium,718.4642857142857,142.3619824029428,0.0004960317460317,1,102282.0,2016.0,576,dev-test-env,数据盘_ins-1weo8fnv_vdc_None_env-personal-tmpspec_env-personal-tmp-4425-spec-36490_debugbox环境,,,,,0,0.0,13503.298946270883
13278,31ca42a1-dcad-4c33-a8c0-1424402a2a0a,zhongyijinke3,2.0,4.0,SA2,1,CVM,客户Windows跳板机,zhongyijinke,zhongyijinke3_系统盘,60,0,cbsPremium,5033.153273809524,79.62801412893495,0.0004960317460317,1,400780.0,2016.0,406,infra-jumpbox,客户Windows跳板机_zhongyijinke3_系统盘,3187.128968253968,3187.128968253968,23095.25396825397,3187.128968253968,1,0.0,211056.5982142857
11105,611dae4d-ce89-460c-a663-87167bf51065,tera-20154-GameServer,8.0,64.0,M6,1,CVM,张伟,teraGameServer,tera-20154-GameServer_数据盘_1,200,1,cbsPremium,2678.3040674603176,21.96763269518939,0.0942460317460317,0,58836.0,2016.0,408,game-service,teraGameServer_tera-20154-GameServer_数据盘_1_张伟,6938.289682539683,6070.944940476191,472.4702380952381,6938.289682539683,0,0.0,13503.298946270883
4740,467d43a9-9d02-46bd-b0d3-9f78f07c6f69,orch-sinograin-15-es1-bj-tc,8.0,16.0,C6,1,CVM,中储粮orch,orch-sinograines1-bj-tc,orch-sinograin-15-es1-bj-tc_系统盘,100,0,cbsssd,6324.431051587301,5.592756045798399,0.0,0,35371.0,2016.0,437,gov-public-service,orch-sinograin-15-es1-bj-tc_系统盘_orch-sinograines1-bj-tc_中储粮orch,19247.258928571428,7636.612103174603,6192.597222222223,,0,0.0,13503.298946270883
17672,66006226-19f9-47a6-85f5-ec934227c838,as-tke-np-5ee6v83f,80.0,160.0,SA3,1,CVM,ark-aries(白羊座),as-tke-np-5ee6v83f,as-tke-np-5ee6v83f_系统盘,50,0,cbsPremium,20272.15873015873,2.0443308752484053,0.0004960317460317,0,41443.0,2016.0,487,infra-node,as-tke-np-5ee6v83f_系统盘_ark-aries(白羊座),,,6504.391865079365,,0,0.0,13503.298946270883
20630,f9d2376e-8f6c-41fe-8ba2-6a199f619e70,bs-bj.es.14-175,8.0,64.0,M6,1,CVM,网通-aiot,bs-bj.es,14.175-esdata3,70,1,cbsPremium,11773.874007936509,5.0393778598280345,0.0004960317460317,0,59333.0,2016.0,570,iot-saas-platform,bs-bj.es.14-175_14.175-esdata3_网通-aiot,,,,,0,0.0,13503.298946270883
20010,afcfbbe5-aa71-4829-974c-2f5d2be0a284,emr-Core.187_emr-b9xsq2fb,32.0,64.0,SA3,1,CVM,直播,emr-Core-emr-b9xsq2fb,emr-core_DATA_DISK_1,300,1,cbsPremium,96853.07837301587,3.5718844027613703,0.0014880952380952,0,345948.0,2016.0,546,media-video-streaming,直播_emr-Core-emr-b9xsq2fb_emr-Core.187_emr-b9xsq2fb_emr-core_DATA_DISK_1,145202.25793650793,145202.25793650793,145202.25793650793,145202.25793650793,0,0.0,13503.298946270883
8149,fe23e025-d243-4da5-98d3-7c45fa1ca826,qcbjg-tutor-live-kafka9-vm,24.0,48.0,S5,1,CVM,live,qcbjg-tutor-live-kafka,qcbjg-tutor-live-kafka{R:1}-vm_数据盘_12,300,1,cbsPremium,2690.8070436507937,1.394005567530689,0.0014880952380952,0,3751.0,2016.0,487,infra-message-queue,qcbjg-tutor-live-kafka{R:1}-vm_数据盘_12_qcbjg-tutor-live-kafka9-vm,2581.21378968254,2581.21378968254,2581.21378968254,2581.21378968254,0,0.0,13503.298946270883
2752,82aa9ba3-5376-4d7d-ac81-649727b28a14,未命名,8.0,32.0,SA2,0,CVM,cls-p47jofo1,cls-p47jofo1-tke,cls-p47jofo1/pvc-4469aa31-3fce-4cfa-8fc0-6aec0db06493,10,1,cbsPremium,287.6185515873016,1.1786444168122532,0.0009920634920634,0,339.0,2016.0,577,infra-node,cls-p47jofo1-tke_cls-p47jofo1/pvc-4469aa31-3fce-4cfa-8fc0-6aec0db06493,,,432.3075396825397,,0,0.0,13503.298946270883
22235,686c2a94-f62c-4b83-b190-ad6918d07a6e,ckafka-na5az7zd,4.0,8.0,S6,0,CVM,默认项目,ckafka-na5az7zd-cbs,Ckafka_ins-mibd7cp3_492050917_1,170,1,cbsssd,1120812.865575397,1.8021268866886728,0.0004960317460317,0,2019847.0,2016.0,736,infra-message-queue,Ckafka_ins-mibd7cp3_492050917_1_默认项目_ckafka-na5az7zd-cbs,275797.65625,275797.65625,275797.65625,275797.65625,0,0.0,13503.298946270883
14813,ff027557-b381-4cc1-bcad-4dbac0700072,prod-qwmh-bj7-product-sslserver-webapi-03,4.0,8.0,SA2,1,CVM,默认项目,prod-qwmh-bj7-product-sslserver-webapi,未命名11_系统盘,80,0,cbsBSSD,9507.263392857143,15.13590126346069,0.0,0,143901.0,2016.0,735,generic-unknown,默认项目_prod-qwmh-bj7-product-sslserver-webapi-03_未命名11_系统盘,,,,,0,0.0,13503.298946270883
20488,999a3ef2-2f3d-4995-b33a-39d857e9098a,vm-bj-appdist-az7-agw-dp-1,4.0,8.0,S5,1,CVM,默认项目,vm-bj-appdist-az7-agw-dp,vm-bj-appdist-az7-agw-dp-1_系统盘,50,0,cbsPremium,12516.60615079365,7.405681610755363,0.0014880952380952,0,92694.0,2016.0,560,infra-node,vm-bj-appdist-az7-agw-dp-1_系统盘_默认项目,,,,,0,0.0,13503.298946270883
7152,b628bfd3-4d0a-4d4e-b035-cd71caa5a9b4,未命名,8.0,16.0,SA3,0,CVM,视频产品中心_1021,[视频云][国内_云支撑],未命名_系统盘,100,0,cbsPremium,11801.74255952381,1.5546856667529552,0.0009920634920634,0,18348.0,2016.0,609,media-video-streaming,[视频云][国内_云支撑]_视频产品中心_1021_未命名_系统盘,66765.18303571429,66765.18303571429,9136.575396825398,66765.18303571429,0,0.0,13503.298946270883
4903,a017c16e-8189-4e4d-affc-07ae09f5bd8c,tke-node03-test-ajnq-qq-bj,16.0,64.0,SA2,0,CVM,cls-5mzq3gmp,tke-node03-test-ajnq-qq-bj,cls-5mzq3gmp/pvc-292750e1-6f17-488e-b0fa-aad4834fab8d,10,1,cbsPremium,852.8655753968254,4.713521234726299,0.0019841269841269,0,4020.0,2016.0,478,infra-node,cls-5mzq3gmp/pvc-292750e1-6f17-488e-b0fa-aad4834fab8d_tke-node03-test-ajnq-qq-bj,,,,,0,0.0,13503.298946270883
21258,8ce6e344-bbdf-480a-8d51-93159cdacc31,qc-infra-bj1-k8s-64c-256g-vm.29zjb659.1,64.0,256.0,SA3,1,CVM,asg-bu346ub5,qc-infra-bj1-k8s-64c-256g-vm.29zjb659.,qc-infra-bj1-k8s-64c-256g-vm.29zjb659.1_系统盘,100,0,cbsPremium,29327.151785714286,4.143702766908165,0.0,0,121523.0,2016.0,604,infra-node,qc-infra-bj1-k8s-64c-256g-vm.29zjb659.1_系统盘_asg-bu346ub5,15979.142857142857,15979.142857142857,15979.142857142857,15979.142857142857,0,0.0,13503.298946270883
15487,188fbe0b-554d-476d-ad3d-e31cd95e99e0,三大端单曲搜索ES集群2,32.0,128.0,IT5,0,CVM,单曲搜索ES集群(b3id:1126),三大端单曲搜索ES集群,三大端单曲搜索ES集群2_系统盘,50,0,cbsPremium,12038.945932539682,10.286282594333084,0.0009920634920634,0,123836.0,2016.0,529,infra-database,三大端单曲搜索ES集群2_系统盘_单曲搜索ES集群(b3id:1126),,7509.230158730159,7509.230158730159,,0,0.0,13503.298946270883
10678,e44f7ca0-4c82-48d8-b86d-be610fee0f56,as-tke-np-h7vuhsgt,8.0,32.0,S5,1,CVM,asg-mrrif8ep,as-tke-np-h7vuhsgt,as-tke-np-h7vuhsgt_数据盘_1,250,1,cbsPremium,7226.2078373015875,13.629693778193149,0.0009920634920634,0,98491.0,2016.0,570,infra-node,asg-mrrif8ep_as-tke-np-h7vuhsgt_数据盘_1,,,79671.1617063492,,0,0.0,13503.298946270883
22785,9f2d8461-c5fd-43ab-8854-e44e1ec0c216,cfs-4b79a186e-oss17,16.0,64.0,S5,0,CVM,默认项目,cfs-4b79a186e-oss,cfs-4b79a186e-oss17_数据盘_6,1370,1,cbsHSSD,6307.689484126984,118.14532117906606,0.0,1,745224.0,2016.0,589,generic-unknown,默认项目_cfs-4b79a186e-oss17_数据盘_6,285540.16121031746,6445.8442460317465,285540.16121031746,6445.8442460317465,0,0.0,13503.298946270883
964,fc5af9a1-555c-4457-b2a4-9be5eca5b95f,myr-zookeeper-v01.wangjin.prod,2.0,4.0,SA2,1,CVM,vpc_prod,myr-zookeeper-v01.wangjin.prod,myr-zookeeper-v01.wangjin.prod_数据盘_1,50,1,cbsPremium,467.91021825396825,5.511741140477066,0.0,0,2579.0,2016.0,610,infra-coordination,vpc_prod_myr-zookeeper-v01.wangjin.prod_数据盘_1,,,,,0,0.0,13503.298946270883
708,3bf2d974-cab6-4a87-82c0-08ab57b013fb,prod-callcenter-ctiasr-1,16.0,32.0,SA3,1,CVM,callcenter,prod-callcenter-ctiasr,prod-callcenter-ctiasr-{R:1}_数据盘_1,80,1,cbsssd,282.45188492063494,1.1860427134134026,0.0004960317460317,0,335.0,2016.0,400,office-system,prod-callcenter-ctiasr-{R:1}_数据盘_1_prod-callcenter-ctiasr-1,,,10.750496031746032,,1,0.0,211056.5982142857
168,afe27d8d-1564-44cf-9585-5e36d6700fd2,BEIJING-HCCS-AppDist-00105-cp02,2.0,4.0,S5,1,CVM,默认项目,BEIJING-HCCS-AppDistcp,az76_数据盘_1,110,1,cbsPremium,323.1612103174603,1.079956346422755,0.0,0,349.0,2016.0,610,data-collection-delivery,BEIJING-HCCS-AppDist-00105-cp02_BEIJING-HCCS-AppDistcp_az76_数据盘_1_默认项目,,,,,0,0.0,13503.298946270883
18190,8a95fa60-f93d-4516-87df-04e841cf38c4,tx-bj-cal-jgxm-tec-prod005,4.0,8.0,SA3,1,CVM,默认项目,tx-bj-cal-jgxm-tec-prod,tx-bj-cal-jgxm-tec-prod0015_数据盘_1,50,1,cbsPremium,1177.079861111111,536.5404853701633,0.0004960317460317,1,631551.0,2016.0,606,gov-public-service,默认项目_tx-bj-cal-jgxm-tec-prod0015_数据盘_1_tx-bj-cal-jgxm-tec-prod005,10546.0625,10546.0625,6219.934523809524,10546.0625,0,0.0,13503.298946270883
7406,7779f190-83c9-458b-9523-e4a09a3cc77c,video-record433.hb.txyun,8.0,32.0,S5,1,CVM,video,video-record,video-record400.hb.txyun34_系统盘,100,0,cbsPremium,14127.801587301588,2.0657849573872973,0.0004960317460317,0,29185.0,2016.0,547,media-video-streaming,video-record400.hb.txyun34_系统盘_video-record433.hb.txyun,,,725092.248015873,,0,0.0,13503.298946270883
18281,25b26026-358c-4cdb-ad03-f333803d1286,as-tke-np-qf3gqelt6,48.0,96.0,SA3,1,CVM,ark-aries(白羊座),as-tke-np-qf3gqelt,as-tke-np-qf3gqelt6_系统盘,50,0,cbsPremium,20910.41964285714,3.52891052692032,0.0009920634920634,0,73791.0,2016.0,546,infra-node,ark-aries(白羊座)_as-tke-np-qf3gqelt6_系统盘,12331.79117063492,12331.79117063492,12331.79117063492,12331.79117063492,0,0.0,13503.298946270883
12456,b5c9d0da-2290-49bd-8d3a-f02f236fc7e9,bj7-dsp-k8s-node8,8.0,16.0,C6,0,CVM,共用组件,bj7-dsp-k8s-node,bj7-dsp-k8s-node8_系统盘,50,0,cbsPremium,31620.56696428572,8.269775816965874,0.0004960317460317,0,261495.0,2016.0,529,infra-node,共用组件_bj7-dsp-k8s-node8_系统盘,1916769.871031746,1916769.871031746,1916769.871031746,1916769.871031746,0,0.0,13503.298946270883
11025,a3219cf1-2efc-425c-a911-6b291283e7d8,未命名,32.0,128.0,IT5,0,CVM,单曲搜索ES集群(b3id:1126),云技术部(b1id:23),未命名_系统盘,50,0,cbsPremium,10951.128968253968,9.584491270650686,0.0,0,104961.0,2016.0,656,infra-database,云技术部(b1id:23)_未命名_系统盘_单曲搜索ES集群(b3id:1126),11897.492063492064,11897.492063492064,11897.492063492064,11897.492063492064,0,0.0,13503.298946270883
19847,5f7f3f15-5a66-42e2-adbc-49dd743e78be,as-tke-np-qbcovslz3,4.0,16.0,S5,0,CVM,asg-mn3ukmer,as-tke-np-qbcovslz,as-tke-np-qbcovslz3_系统盘,50,0,cbsPremium,19067.09325396825,5.674855551329552,0.0004960317460317,0,108203.0,2016.0,602,infra-node,asg-mn3ukmer_as-tke-np-qbcovslz3_系统盘,4429.078869047619,4429.078869047619,4429.078869047619,4429.078869047619,0,0.0,13503.298946270883
11587,fff3c697-4cde-4f81-b818-4e746d7b6746,fund-zntg-engine04.fund.prod,16.0,32.0,SA2,1,CVM,vpc_prod,fund-zntg-engine04.fund.prod,fund-zntg-engine04.fund.prod_数据盘_1,300,1,cbsPremium,5616.804563492064,24.262549721914063,0.0014880952380952,0,136278.0,2016.0,569,finance-payment,vpc_prod_fund-zntg-engine04.fund.prod_数据盘_1,8030.432043650793,8030.432043650793,8030.432043650793,8030.432043650793,0,0.0,13503.298946270883
18289,eb9e961a-47f2-4ed9-93a9-6f06f1090020,as-tke-np-byf80o6x9,16.0,32.0,S5,1,CVM,ark-aries(白羊座),as-tke-np-byf80o6x,as-tke-np-byf80o6x9_系统盘,50,0,cbsPremium,11735.375,5.278655347613519,0.0019841269841269,0,61947.0,2016.0,576,infra-node,as-tke-np-byf80o6x9_系统盘_ark-aries(白羊座),77685.16964285714,77685.16964285714,77685.16964285714,77685.16964285714,0,0.0,13503.298946270883
433,e1cc5bfa-a569-4ebe-8a35-99adaac1da84,wbg-hadoop-003-online,8.0,32.0,SA2,1,CVM,微办公,wbg-hadooponline,cbs-test,10,1,cbsPremium,314.078373015873,2.095018493892751,0.0004960317460317,0,658.0,2016.0,401,dev-test-env,cbs-test_wbg-hadooponline_微办公_wbg-hadoop-003-online,,,,,0,0.0,13503.298946270883
13477,df90c7fa-b3ba-489a-8278-f444566d5211,as-tke-np-hs49pmr9,84.0,700.0,M5,1,CVM,asg-bi177iv3,as-tke-np-hs49pmr,as-tke-np-hs49pmr9_系统盘,200,0,cbsPremium,9625.260416666666,3.0537355591028383,0.0009920634920634,0,29393.0,2016.0,487,infra-node,asg-bi177iv3_as-tke-np-hs49pmr9_系统盘,,,6484.922123015873,,0,0.0,13503.298946270883
12958,1227a7e7-8ff3-4be7-bb52-b804fccc47fc,emr-Task.8101_emr-gmz8tdmv,32.0,128.0,SA2,1,CVM,默认项目,emr-Task-emr-gmz8tdmv,emr-task17_系统盘,50,0,cbsssd,11054.264880952382,68.46705847479143,0.0004960317460317,1,756853.0,2016.0,656,compute-simulation,emr-Task-emr-gmz8tdmv_默认项目_emr-Task.8101_emr-gmz8tdmv_emr-task17_系统盘,8125.566964285715,8125.566964285715,8125.566964285715,8125.566964285715,0,0.0,13503.298946270883
